case_id,order_id,customer_id,customer_unique_id,payment_type,payment_value,payment_installments,payment_sequential,order_purchase_timestamp,failure_timestamp,hours_since_failure,previous_order_count,previous_payment_count,previous_success_count,previous_cancelled_count,historical_payment_success_rate,historical_average_payment,customer_tenure_before_payment,order_frequency_before_payment,failure_category,failure_reason,recovery_attempt_number,model_probability_RETRY,model_probability_NUDGE,model_probability_ESCALATE,model_probability_STOP,effective_probability_RETRY,effective_probability_NUDGE,effective_probability_ESCALATE,effective_probability_STOP,utility_RETRY,utility_NUDGE,utility_ESCALATE,utility_STOP,guardrail_RETRY,guardrail_NUDGE,guardrail_ESCALATE,guardrail_STOP,guardrail_rules_RETRY,guardrail_rules_NUDGE,guardrail_rules_ESCALATE,guardrail_rules_STOP,selected_action,recovery_probability,revenue_at_risk,expected_recovered_amount,execution_status,recovered,recovered_amount,simulation_seed,provenance_version
0ec61157a488963fe217233f74c52760_1,0ec61157a488963fe217233f74c52760,01415cfeb907d8ce0e17075b4c097fe9,c2154b6ca788852f644e6f56dc7abbe9,credit_card,45.01,1,1,2016-10-09 23:50:37,2016-10-09 23:55:37,7.8,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,authentication_failed,1,0.0196371226216232,0.7482873683010777,0.08237543975035094,0.03196888946681474,0.0,0.7482873683010777,0.08237543975035094,0.0,-3.5,31.180414447231506,-11.292281456836704,0.0,BLOCKED,PASSED,PASSED,PASSED,GR04_AUTH_REQUIRED_RETRY_PROHIBITED,NONE,NONE,NONE,NUDGE,0.7482873683010777,45.01,33.680414447231506,EXECUTED,1,45.01,42,v1.0-olist-augmented
5c5c9fde60ffb741545cf2608e8c12ca_1,5c5c9fde60ffb741545cf2608e8c12ca,a5cd42f5d1eecbf955de47ff1245b5d6,4910006053f92928b62910d568d4ad1e,credit_card,613.78,10,1,2016-10-09 23:55:30,2016-10-10 00:00:30,68.3,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,insufficient_funds,1,0.06432149934239921,0.20143043458377993,0.024665427418910542,0.009217620402677498,0.06432149934239921,0.20143043458377993,0.024665427418910542,0.0,38.979249866377785,121.13397213883245,0.13914604117891116,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,NUDGE,0.20143043458377993,613.78,123.63397213883245,EXECUTED,1,613.78,42,v1.0-olist-augmented
f9b03f7a6e5788ffb6cb6b4cd0d01892_1,f9b03f7a6e5788ffb6cb6b4cd0d01892,e94cba4a769c459e51325766ab2ef270,c1b7a862b80f4b3c397d70ec4b1df7c5,boleto,116.17,1,1,2016-10-10 02:17:55,2016-10-10 02:22:55,47.0,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,boleto_expired,1,0.00899886697410497,0.5740471802197263,0.039104917549800396,0.014750513487622133,0.0,0.5740471802197263,0.039104917549800396,0.0,-3.5,64.18706092612561,-10.45718172823969,0.0,BLOCKED,PASSED,PASSED,PASSED,GR01_BOLETO_RETRY_PROHIBITED|GR04_AUTH_REQUIRED_RETRY_PROHIBITED,NONE,NONE,NONE,NUDGE,0.5740471802197263,116.17,66.68706092612561,EXECUTED,1,116.17,42,v1.0-olist-augmented
6460e331ee8f69c01f1423cca48d9991_1,6460e331ee8f69c01f1423cca48d9991,59b219b2e1d1b20580c3551e07db6648,27ede105a6042b71a261bf57f75fdcf8,boleto,20.11,1,1,2016-10-10 11:17:11,2016-10-10 11:22:11,66.9,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,payment_timed_out,1,0.006120263857347915,0.47751243077011957,0.026856831292352418,0.010050704436318348,0.0,0.47751243077011957,0.026856831292352418,0.0,-3.5,7.102774982787103,-14.459909122710792,0.0,BLOCKED,PASSED,PASSED,PASSED,GR01_BOLETO_RETRY_PROHIBITED,NONE,NONE,NONE,NUDGE,0.47751243077011957,20.11,9.602774982787103,EXECUTED,1,20.11,42,v1.0-olist-augmented
5f834cc4ee109c58dff88c60b8ba5ecf_1,5f834cc4ee109c58dff88c60b8ba5ecf,1124aa987445b3d3f42412a375522a89,d98096b0c597ce4bf28a2839ad0f89fc,credit_card,96.23,1,1,2016-10-10 11:22:36,2016-10-10 11:27:36,10.0,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,gateway_error,1,0.7756296297583715,0.12350785340401925,0.07873767967545499,0.030483173131549732,0.7756296297583715,0.12350785340401925,0.07873767967545499,0.0,74.1388392716481,9.385160733068773,-7.423073084830966,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,RETRY,0.7756296297583715,96.23,74.6388392716481,EXECUTED,1,96.23,42,v1.0-olist-augmented
d3f7c0e804b501782903f7af749eb797_1,d3f7c0e804b501782903f7af749eb797,303f96887b473d72e34c2d0e492fa43b,01f156677184504063bd19739f924af1,credit_card,784.8,10,1,2016-10-10 13:57:41,2016-10-10 14:02:41,55.4,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,bank_technical_error,1,0.5655013880505417,0.05037940837410031,0.03117462262811447,0.011699045545119413,0.5655013880505417,0.05037940837410031,0.03117462262811447,0.0,443.30548934206513,37.03775969199392,9.465843838544235,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,RETRY,0.5655013880505417,784.8,443.80548934206513,EXECUTED,1,784.8,42,v1.0-olist-augmented
b19169c7cb8391fb8561e094d61c531a_1,b19169c7cb8391fb8561e094d61c531a,620732fed5579e0bdfdddee02aad4c54,0ecf7f65b5ff3b9e61b637e59f495e0a,credit_card,129.03,10,1,2016-10-10 15:49:59,2016-10-10 15:54:59,17.3,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,bank_technical_error,1,0.7485882375688168,0.10823450348221135,0.06856763169877748,0.026367467427394948,0.7485882375688168,0.10823450348221135,0.06856763169877748,0.0,96.09034029350443,11.46549798430973,-6.15271848190674,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,RETRY,0.7485882375688168,129.03,96.59034029350443,EXECUTED,0,0.0,42,v1.0-olist-augmented
c4f710df20f7d1500da1aef81a993f65_1,c4f710df20f7d1500da1aef81a993f65,4b671f05b6eb9dc1d2c1bae9c8c78536,0ecf7f65b5ff3b9e61b637e59f495e0a,credit_card,51.79,5,1,2016-10-10 15:50:01,2016-10-10 15:55:01,25.0,1,1,1,0,1.0,129.03,0,0.0,CUSTOMER_ACTION_REQUIRED,authentication_failed,1,0.05979482522333479,0.9042028680380311,0.22180491679501602,0.09490367024648852,0.0,0.9042028680380311,0.22180491679501602,0.0,-3.5,44.32866653568963,-3.51272335918612,0.0,BLOCKED,PASSED,PASSED,PASSED,GR04_AUTH_REQUIRED_RETRY_PROHIBITED,NONE,NONE,NONE,NUDGE,0.9042028680380311,51.79,46.82866653568963,EXECUTED,1,51.79,42,v1.0-olist-augmented
5a7ae4ca802c14fdff19558a4fee8727_1,5a7ae4ca802c14fdff19558a4fee8727,3140c5d46f2d38e4f14a9675359d6a27,7f3ae1ea298c60b1a19751a1ded40199,boleto,182.65,1,1,2016-10-10 17:16:03,2016-10-10 17:21:03,64.8,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,payment_cancelled,1,0.006278879895708334,0.48393927717191565,0.027537976732686972,0.010310127187402568,0.0,0.48393927717191565,0.027537976732686972,0.0,-3.5,85.89150897545039,-9.970188549774726,0.0,BLOCKED,PASSED,PASSED,PASSED,GR01_BOLETO_RETRY_PROHIBITED,NONE,NONE,NONE,NUDGE,0.48393927717191565,182.65,88.39150897545039,EXECUTED,1,182.65,42,v1.0-olist-augmented
3d7d60b10ba4b43cf6f6d5df2e933f67_1,3d7d60b10ba4b43cf6f6d5df2e933f67,02cb3a8ef6e13d37560379559e2f533d,d51c96d2f1d710b94744d6f7b88387d7,voucher,3.02,1,1,2016-10-10 18:09:39,2016-10-10 18:14:39,29.9,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,payment_cancelled,1,0.01276372795618511,0.6573930010148348,0.05476915539152767,0.020871015640233394,0.0,0.6573930010148348,0.05476915539152767,0.0,-3.5,-0.5146731369351989,-14.834597150717586,0.0,BLOCKED,PASSED,PASSED,PASSED,GR02_VOUCHER_RETRY_PROHIBITED,NONE,NONE,NONE,STOP,0.0,3.02,0.0,SKIPPED,0,0.0,42,v1.0-olist-augmented
f175d67589e059cbbda956f10f0702e6_1,f175d67589e059cbbda956f10f0702e6,a4555d257db29ef5f838cec4101c5208,f7be9bec658c62ab6240b44cd26c0b84,boleto,18.62,1,1,2017-01-05 13:34:35,2017-01-05 13:39:35,48.4,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,boleto_expired,1,0.008837609190485485,0.5695800561530123,0.038425084083176714,0.014487694201985462,0.0,0.5695800561530123,0.038425084083176714,0.0,-3.5,8.10558064556909,-14.28452493437125,0.0,BLOCKED,PASSED,PASSED,PASSED,GR01_BOLETO_RETRY_PROHIBITED|GR04_AUTH_REQUIRED_RETRY_PROHIBITED,NONE,NONE,NONE,NUDGE,0.5695800561530123,18.62,10.60558064556909,EXECUTED,0,0.0,42,v1.0-olist-augmented
1b694ef5b28d3e949a4f0ffeb2c9fcd6_1,1b694ef5b28d3e949a4f0ffeb2c9fcd6,cba12036a88407a37770dc8ab725de77,d753459418d268407f19b64be28e3c5a,boleto,18.62,1,1,2017-01-05 13:43:17,2017-01-05 13:48:17,63.9,1,1,1,0,1.0,19.62,0,0.0,CUSTOMER_ACTION_REQUIRED,payment_cancelled,1,0.028474405020327987,0.8130783604458665,0.11610308331445669,0.04609489453863096,0.0,0.8130783604458665,0.11610308331445669,0.0,-3.5,12.639519071502034,-12.838160588684817,0.0,BLOCKED,PASSED,PASSED,PASSED,GR01_BOLETO_RETRY_PROHIBITED,NONE,NONE,NONE,NUDGE,0.8130783604458665,18.62,15.139519071502034,EXECUTED,1,18.62,42,v1.0-olist-augmented
17fed53ba6dfef9b594ee2268642e2aa_1,17fed53ba6dfef9b594ee2268642e2aa,c0352e94059e3e5a714c9ad0c8306a54,12f5d6e1cbf93dafd9dcc19095df0b3d,boleto,18.62,1,1,2017-01-05 14:50:54,2017-01-05 14:55:54,62.8,3,3,3,0,1.0,19.286666666666665,0,0.0,CUSTOMER_ACTION_REQUIRED,payment_cancelled,1,0.029089358973151538,0.8163989578428841,0.11837993058650788,0.047071955390015484,0.0,0.8163989578428841,0.11837993058650788,0.0,-3.5,12.701348595034503,-12.795765692479224,0.0,BLOCKED,PASSED,PASSED,PASSED,GR01_BOLETO_RETRY_PROHIBITED,NONE,NONE,NONE,NUDGE,0.8163989578428841,18.62,15.201348595034503,EXECUTED,1,18.62,42,v1.0-olist-augmented
1b3d11cf9f92c0f7baf627ab059621f8_4,1b3d11cf9f92c0f7baf627ab059621f8,85ed641fe825f188f1a67b317b5f540c,318b69202a96429368680f215843340d,voucher,200.0,1,4,2017-01-06 23:31:23,2017-01-06 23:36:23,1.1,0,0,0,0,0.0,0.0,0,0.0,GENERIC_DECLINE,payment_failed,1,0.3561760931292443,0.42751430461119055,0.5019999893334016,0.035846658327725565,0.0,0.42751430461119055,0.5019999893334016,0.0,-0.5,83.00286092223811,85.39999786668032,0.0,BLOCKED,PASSED,PASSED,PASSED,GR02_VOUCHER_RETRY_PROHIBITED,NONE,NONE,NONE,ESCALATE,0.5019999893334016,200.0,100.39999786668032,EXECUTED,1,200.0,42,v1.0-olist-augmented
ad818323f40e1a353eb3a3874d138c51_1,ad818323f40e1a353eb3a3874d138c51,e423929b7362dc59bfc3e9dab3acad7a,2ad1ffd24d9373937ac6d1e376e4494d,credit_card,191.4,2,1,2017-01-10 19:43:30,2017-01-10 19:48:30,11.8,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,bank_technical_error,1,0.7676091443088634,0.11866431040186647,0.07549863155742988,0.02916633549933129,0.7676091443088634,0.11866431040186647,0.07549863155742988,0.0,146.42039022071646,20.212349010917244,-0.5495619199079211,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,RETRY,0.7676091443088634,191.4,146.92039022071646,EXECUTED,1,191.4,42,v1.0-olist-augmented
255d951095fc26f86cc7a08b822b714a_1,255d951095fc26f86cc7a08b822b714a,4aa40fd3991ea64e9dead06fe15f021c,cb923e4fcdbc3c7a091a33f5603fa9d3,credit_card,782.74,7,1,2017-01-11 15:18:25,2017-01-11 15:23:25,66.2,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,authentication_failed,1,0.005752943995856175,0.46200488887151375,0.025276616553558933,0.009449734187177317,0.0,0.46200488887151375,0.025276616553558933,0.0,-3.5,359.1297067152887,4.785018841132718,0.0,BLOCKED,PASSED,PASSED,PASSED,GR04_AUTH_REQUIRED_RETRY_PROHIBITED,NONE,NONE,NONE,NUDGE,0.46200488887151375,782.74,361.6297067152887,EXECUTED,1,782.74,42,v1.0-olist-augmented
9a75a775d17d37cd19193fe02c3f21de_1,9a75a775d17d37cd19193fe02c3f21de,97efa29b4cb6dc4b10acb8f9baa46cdb,9ff65289796499ec62ee319b027dcff0,boleto,424.04,1,1,2017-01-11 15:56:35,2017-01-11 16:01:35,40.7,0,0,0,0,0.0,0.0,0,0.0,GENERIC_DECLINE,payment_failed,1,0.19680185958976318,0.2485419017722391,0.3086573104095921,0.016200117653446852,0.0,0.2485419017722391,0.3086573104095921,0.0,-0.5,102.89170802750027,115.88304590608345,0.0,BLOCKED,PASSED,PASSED,PASSED,GR01_BOLETO_RETRY_PROHIBITED,NONE,NONE,NONE,ESCALATE,0.3086573104095921,424.04,130.88304590608345,EXECUTED,1,424.04,42,v1.0-olist-augmented
fbee80ef6891c144af8ff9dc788aaa89_1,fbee80ef6891c144af8ff9dc788aaa89,41ee1607f629eea5c7aa658053748326,53ab246426bad17ebfa16c1a84e67294,credit_card,58.74,5,1,2017-01-12 12:01:14,2017-01-12 12:06:14,34.8,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,authentication_failed,1,0.011522388779556705,0.6337006994959498,0.049648015786347435,0.018856260342886278,0.0,0.6337006994959498,0.049648015786347435,0.0,-3.5,34.72357908839209,-12.083675552709952,0.0,BLOCKED,PASSED,PASSED,PASSED,GR04_AUTH_REQUIRED_RETRY_PROHIBITED,NONE,NONE,NONE,NUDGE,0.6337006994959498,58.74,37.22357908839209,EXECUTED,1,58.74,42,v1.0-olist-augmented
19512a70f62306416782f963d55c8b26_1,19512a70f62306416782f963d55c8b26,e914087f4bedebda8f0dc92e4d095d16,65fa3afefabe02a33f88a6c0c7c17867,credit_card,782.34,7,1,2017-01-12 15:05:52,2017-01-12 15:10:52,5.2,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,bank_technical_error,1,0.7803600841122519,0.12650351623561532,0.0807474879688532,0.03130311916690667,0.7803600841122519,0.12650351623561532,0.0807474879688532,0.0,610.0069082043792,96.4687608917713,48.171989737552614,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,RETRY,0.7803600841122519,782.34,610.5069082043792,EXECUTED,0,0.0,42,v1.0-olist-augmented
6c82197bc099415d9919ccb609a9c072_1,6c82197bc099415d9919ccb609a9c072,cf21fc5ce008e8d35e01caeb0ef028da,0fd77103b2734193d2bbb936e774418b,credit_card,202.71,4,1,2017-01-13 00:14:27,2017-01-13 00:19:27,2.3,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,authentication_failed,1,0.02153572694159158,0.7656176253342457,0.08978433900881173,0.035017196891112795,0.0,0.7656176253342457,0.08978433900881173,0.0,-3.5,152.69834883150494,3.2001833604762275,0.0,BLOCKED,PASSED,PASSED,PASSED,GR04_AUTH_REQUIRED_RETRY_PROHIBITED,NONE,NONE,NONE,NUDGE,0.7656176253342457,202.71,155.19834883150494,EXECUTED,1,202.71,42,v1.0-olist-augmented
f7b9821d83a86f942cd40560f3c06622_1,f7b9821d83a86f942cd40560f3c06622,668bca75c9fde63d376e1042ff8e2fe8,652452e3f6467b9df7e3b65399262956,credit_card,419.06,8,1,2017-01-13 17:53:10,2017-01-13 17:58:10,68.7,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,gateway_error,1,0.5085226744523345,0.040469092204882755,0.02494291996306038,0.009322982289709908,0.5085226744523345,0.040469092204882755,0.02494291996306038,0.0,212.60151195599528,14.458977779378166,-4.5474199602799175,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,RETRY,0.5085226744523345,419.06,213.10151195599528,EXECUTED,0,0.0,42,v1.0-olist-augmented
c8ea1ac95f4f994f94fb57e99dcca985_1,c8ea1ac95f4f994f94fb57e99dcca985,54cca8020b69fbb204ac117154b079b7,6b5c621e7785587af556b3750d9e075f,credit_card,49.01,4,1,2017-01-14 01:16:14,2017-01-14 01:21:14,34.4,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,network_error,1,0.6807235641960039,0.07995923768818504,0.05007310459099798,0.019022985825773726,0.6807235641960039,0.07995923768818504,0.05007310459099798,0.0,32.86226188124615,1.4188022390979484,-12.54591714399519,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,RETRY,0.6807235641960039,49.01,33.36226188124615,EXECUTED,0,0.0,42,v1.0-olist-augmented
6248b0a9b547366913fb67922a7a2b77_1,6248b0a9b547366913fb67922a7a2b77,4ae48f8e3942147402a1286118601c83,dce5a2ec04713ca71d7fd432f45b70cc,credit_card,124.84,1,1,2017-01-14 15:11:28,2017-01-14 15:16:28,56.7,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,gateway_error,1,0.575301806439962,0.0523276454424387,0.032405529256919335,0.012170633704195534,0.575301806439962,0.0523276454424387,0.032405529256919335,0.0,71.32067751596486,4.032583257034048,-10.95449372756619,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,RETRY,0.575301806439962,124.84,71.82067751596486,EXECUTED,1,124.84,42,v1.0-olist-augmented
aa830d74d3e7d4a392cb7eac51a9c719_1,aa830d74d3e7d4a392cb7eac51a9c719,a0b7bf085451ca667f8c8015e9812e3b,1c6c7f4687318090a16753eeefd5b1b1,credit_card,104.3,6,1,2017-01-14 17:59:38,2017-01-14 18:04:38,16.2,0,0,0,0,0.0,0.0,0,0.0,HARD_DECLINE,card_number_invalid,1,0.016554080845041657,0.2526685960959429,0.4293680388212132,0.8046429926413412,0.0,0.2526685960959429,0.4293680388212132,0.0,-100.5,23.853334572806844,29.78308644905254,0.0,BLOCKED,PASSED,PASSED,PASSED,GR03_HARD_DECLINE_RETRY_PROHIBITED,NONE,NONE,NONE,ESCALATE,0.4293680388212132,104.3,44.78308644905254,EXECUTED,0,0.0,42,v1.0-olist-augmented
ed2ea4498bcd56d90d461a23fa47ac56_1,ed2ea4498bcd56d90d461a23fa47ac56,b629604bb4374da78155fb48fcc1ec4f,b0bc6de4a99007470bbdbbf5cc502ea9,credit_card,40.86,4,1,2017-01-14 23:05:01,2017-01-14 23:10:01,17.5,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,insufficient_funds,1,0.16741131449064284,0.4245589316475828,0.06887591483918283,0.026491413071655603,0.16741131449064284,0.4245589316475828,0.06887591483918283,0.0,6.3404263100876666,14.847477947120232,-12.185730119670989,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,NUDGE,0.4245589316475828,40.86,17.347477947120232,EXECUTED,1,40.86,42,v1.0-olist-augmented
3027797ce35841bf74917c0b0ea1a38d_1,3027797ce35841bf74917c0b0ea1a38d,64e2e80c6c053f95af9f072968fc8196,609846ecfa57e90e8ce0fe6c0e06b0ad,credit_card,176.23,2,1,2017-01-15 12:37:26,2017-01-15 12:42:26,40.6,0,0,0,0,0.0,0.0,0,0.0,HARD_DECLINE,stolen_card,1,0.010154589591942122,0.17084888104237425,0.3144011438804686,0.7151189158215928,0.0,0.17084888104237425,0.3144011438804686,0.0,-100.5,27.60869830609761,40.406913586054976,0.0,BLOCKED,PASSED,PASSED,PASSED,GR03_HARD_DECLINE_RETRY_PROHIBITED,NONE,NONE,NONE,ESCALATE,0.3144011438804686,176.23,55.406913586054976,EXECUTED,1,176.23,42,v1.0-olist-augmented
5897449bce69856d88610b3c0f4f63b5_1,5897449bce69856d88610b3c0f4f63b5,2e19009aaf5ce281eadf19914ea75b5c,dfad52af74ef4e4efcd09c4f00de979d,boleto,199.36,1,1,2017-01-15 21:46:43,2017-01-15 21:51:43,63.1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,payment_cancelled,1,0.0064838490194516155,0.49201667850965153,0.028417086760985928,0.01064528348826755,0.0,0.49201667850965153,0.028417086760985928,0.0,-3.5,95.58844502768413,-9.334769583329845,0.0,BLOCKED,PASSED,PASSED,PASSED,GR01_BOLETO_RETRY_PROHIBITED,NONE,NONE,NONE,NUDGE,0.49201667850965153,199.36,98.08844502768413,EXECUTED,0,0.0,42,v1.0-olist-augmented
0dbfda5b69f9f25250969962f70929e9_1,0dbfda5b69f9f25250969962f70929e9,36e0f840035e7f9bacad69b27b953a02,4a9b32703700ed17c13a3a6c1a784e1d,credit_card,190.28,8,1,2017-01-16 00:05:37,2017-01-16 00:10:37,21.1,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,insufficient_funds,1,0.15564069595795796,0.40346985514503514,0.06350485369193345,0.024339170689607916,0.15564069595795796,0.40346985514503514,0.06350485369193345,0.0,29.115311626880242,74.2722440369973,-2.916296439498902,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,NUDGE,0.40346985514503514,190.28,76.7722440369973,EXECUTED,0,0.0,42,v1.0-olist-augmented
719b940ab2f1e351ffb14a0a02ffe3c4_1,719b940ab2f1e351ffb14a0a02ffe3c4,ede9a1daf58d256c0d648ef7e1479010,90b68b6163beccc6f471d64de5258367,boleto,97.8,1,1,2017-01-16 13:01:51,2017-01-16 13:06:51,24.0,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,boleto_expired,1,0.014206041974116464,0.6814014962643272,0.060666439028867473,0.023207924872305986,0.0,0.6814014962643272,0.060666439028867473,0.0,-3.5,64.1410663346512,-9.06682226297676,0.0,BLOCKED,PASSED,PASSED,PASSED,GR01_BOLETO_RETRY_PROHIBITED|GR04_AUTH_REQUIRED_RETRY_PROHIBITED,NONE,NONE,NONE,NUDGE,0.6814014962643272,97.8,66.6410663346512,EXECUTED,1,97.8,42,v1.0-olist-augmented
e068276f5e75a66212f75b84ebfeaccf_1,e068276f5e75a66212f75b84ebfeaccf,8b8e02be8fef10b7c6e2d210dbcfba7c,ed05a1bbf9f8816af23fcc68084bb87d,credit_card,56.86,1,1,2017-01-16 13:17:46,2017-01-16 13:22:46,39.9,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,authentication_failed,1,0.010418634591685747,0.609762497868453,0.045058604840899345,0.017062105278624576,0.0,0.609762497868453,0.045058604840899345,0.0,-3.5,32.17109562880024,-12.437967728746463,0.0,BLOCKED,PASSED,PASSED,PASSED,GR04_AUTH_REQUIRED_RETRY_PROHIBITED,NONE,NONE,NONE,NUDGE,0.609762497868453,56.86,34.67109562880024,EXECUTED,0,0.0,42,v1.0-olist-augmented
3ab4eea6776259ae8dfbabaeffece352_1,3ab4eea6776259ae8dfbabaeffece352,24d46169d90daaa687cbf122c3243df8,bcdd3f31625ec664aca676d1c101e753,credit_card,387.8,8,1,2017-01-16 21:08:25,2017-01-16 21:13:25,3.4,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,network_error,1,0.7930189705563103,0.13507881082603979,0.0865283685705746,0.03367384462693369,0.7930189705563103,0.13507881082603979,0.0865283685705746,0.0,307.03275678173713,49.88356283833823,18.55570133166883,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,RETRY,0.7930189705563103,387.8,307.53275678173713,EXECUTED,1,387.8,42,v1.0-olist-augmented
df6e0cd0f23b4735b02cb6d9279bb310_1,df6e0cd0f23b4735b02cb6d9279bb310,ac77fc096334bb131cc25f7c6471566e,7d9d77225e11b7722d0631d6243178e3,credit_card,372.64,7,1,2017-01-16 21:18:10,2017-01-16 21:23:10,27.6,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,insufficient_funds,1,0.13713836125173964,0.3683588112258515,0.05523893528215341,0.02105651294200651,0.13713836125173964,0.3683588112258515,0.05523893528215341,0.0,50.60323893684826,134.7652274152013,5.584236843541646,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,NUDGE,0.3683588112258515,372.64,137.2652274152013,EXECUTED,0,0.0,42,v1.0-olist-augmented
e7bbb39c507d08caa0aee263d3d6ca55_1,e7bbb39c507d08caa0aee263d3d6ca55,7dbc842dc7479f9708f950fb68fa7f29,5e8fcce8e57e95ac2100751527c9a485,credit_card,201.58,4,1,2017-01-16 21:55:31,2017-01-16 22:00:31,40.3,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,gateway_error,1,0.6510918464021925,0.07068870291145356,0.0441014974869167,0.016689289299194054,0.6510918464021925,0.07068870291145356,0.0441014974869167,0.0,130.74709439775398,11.74942873289081,-6.110020136587332,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,RETRY,0.6510918464021925,201.58,131.24709439775398,EXECUTED,1,201.58,42,v1.0-olist-augmented
eb87432d1b32d99db89d573d77767a01_1,eb87432d1b32d99db89d573d77767a01,a22ecc2c34b892685233022097d1ba0a,9960a7aea9bd658ee554b4c580beb37f,debit_card,50.31,1,1,2017-01-17 09:15:55,2017-01-17 09:20:55,0.8,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,insufficient_funds,1,0.21908081297476711,0.5072417435660297,0.09355074781902148,0.03657847796178948,0.21908081297476711,0.5072417435660297,0.09355074781902148,0.0,10.521955700760534,23.019332118806954,-10.29346187722503,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,NUDGE,0.5072417435660297,50.31,25.519332118806954,EXECUTED,1,50.31,42,v1.0-olist-augmented
f7a4be4d6edb66bd0e62e91e1bbc9061_1,f7a4be4d6edb66bd0e62e91e1bbc9061,30df93bd0e2874646d39d37dec1764d5,faf47b5b5d6da79375665838f42e5136,credit_card,66.99,1,1,2017-01-17 10:49:05,2017-01-17 10:54:05,46.1,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,insufficient_funds,1,0.10167970089302492,0.2934474505945854,0.03997523283657043,0.015087310067037991,0.10167970089302492,0.2934474505945854,0.03997523283657043,0.0,6.311523162823739,17.158044715331272,-12.322059152278147,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,NUDGE,0.2934474505945854,66.99,19.658044715331272,EXECUTED,1,66.99,42,v1.0-olist-augmented
3c54678edd9d58abadd6af16d0bce506_1,3c54678edd9d58abadd6af16d0bce506,3b7db71fcb0e1493dc3f486768a67239,cd4b9f268bcad20a5d9cb8b41a2e6ed1,credit_card,53.46,1,1,2017-01-17 11:26:55,2017-01-17 11:31:55,4.1,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,network_error,1,0.796190703684408,0.13736547893379247,0.08807684938481779,0.034311988517565985,0.796190703684408,0.13736547893379247,0.08807684938481779,0.0,42.064355018968456,4.843558503800546,-10.291411631887641,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,RETRY,0.796190703684408,53.46,42.564355018968456,EXECUTED,1,53.46,42,v1.0-olist-augmented
