case_id,order_id,customer_id,customer_unique_id,order_purchase_timestamp,payment_type,payment_value,payment_installments,previous_order_count,previous_payment_count,previous_success_count,previous_cancelled_count,historical_payment_success_rate,historical_average_payment,customer_tenure_before_payment,order_frequency_before_payment,failure_category,failure_reason,hours_since_failure,recovery_attempt_number,valid_actions_count,valid_actions,split,simulation_seed,provenance_version,action,recovered
3ab4eea6776259ae8dfbabaeffece352_1,3ab4eea6776259ae8dfbabaeffece352,24d46169d90daaa687cbf122c3243df8,bcdd3f31625ec664aca676d1c101e753,2017-01-16 21:08:25,credit_card,387.8,8,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,network_error,3.4,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,1
df6e0cd0f23b4735b02cb6d9279bb310_1,df6e0cd0f23b4735b02cb6d9279bb310,ac77fc096334bb131cc25f7c6471566e,7d9d77225e11b7722d0631d6243178e3,2017-01-16 21:18:10,credit_card,372.64,7,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,insufficient_funds,27.6,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
e7bbb39c507d08caa0aee263d3d6ca55_1,e7bbb39c507d08caa0aee263d3d6ca55,7dbc842dc7479f9708f950fb68fa7f29,5e8fcce8e57e95ac2100751527c9a485,2017-01-16 21:55:31,credit_card,201.58,4,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,gateway_error,40.3,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
eb87432d1b32d99db89d573d77767a01_1,eb87432d1b32d99db89d573d77767a01,a22ecc2c34b892685233022097d1ba0a,9960a7aea9bd658ee554b4c580beb37f,2017-01-17 09:15:55,debit_card,50.31,1,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,insufficient_funds,0.8,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
f7a4be4d6edb66bd0e62e91e1bbc9061_1,f7a4be4d6edb66bd0e62e91e1bbc9061,30df93bd0e2874646d39d37dec1764d5,faf47b5b5d6da79375665838f42e5136,2017-01-17 10:49:05,credit_card,66.99,1,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,insufficient_funds,46.1,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,RETRY,0
3c54678edd9d58abadd6af16d0bce506_1,3c54678edd9d58abadd6af16d0bce506,3b7db71fcb0e1493dc3f486768a67239,cd4b9f268bcad20a5d9cb8b41a2e6ed1,2017-01-17 11:26:55,credit_card,53.46,1,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,network_error,4.1,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,RETRY,1
9c54a1816e487456bb7eb5082b9823ff_2,9c54a1816e487456bb7eb5082b9823ff,1d48a5dcde374b9d63b2c29e6af97cb8,1d2435aa3b858d45c707c9fc25e18779,2017-01-17 14:23:54,voucher,14.6,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,payment_cancelled,52.0,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
9c54a1816e487456bb7eb5082b9823ff_7,9c54a1816e487456bb7eb5082b9823ff,1d48a5dcde374b9d63b2c29e6af97cb8,1d2435aa3b858d45c707c9fc25e18779,2017-01-17 14:23:54,voucher,4.82,1,0,0,0,0,0.0,0.0,0,0.0,GENERIC_DECLINE,payment_failed,57.8,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
91750e4d3d89e619cd557a6da400be06_7,91750e4d3d89e619cd557a6da400be06,a509c0faf10ecf2d74c38e3945b25496,1d2435aa3b858d45c707c9fc25e18779,2017-01-17 14:23:56,voucher,3.44,1,1,8,1,0,1.0,10.765,0,0.0,CUSTOMER_ACTION_REQUIRED,payment_cancelled,60.5,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,1
91750e4d3d89e619cd557a6da400be06_8,91750e4d3d89e619cd557a6da400be06,a509c0faf10ecf2d74c38e3945b25496,1d2435aa3b858d45c707c9fc25e18779,2017-01-17 14:23:56,voucher,6.12,1,1,8,1,0,1.0,10.765,0,0.0,CUSTOMER_ACTION_REQUIRED,payment_timed_out,48.6,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
f9427374480e37251d5c279ebc41a3ab_1,f9427374480e37251d5c279ebc41a3ab,24d27d857775354d2ef3c83e95be2935,71f9d647cd3876fd59aa40c74c81e972,2017-01-17 14:57:45,boleto,43.9,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,boleto_expired,40.7,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,1
d9a08faa201940dd3302f06944b5c739_1,d9a08faa201940dd3302f06944b5c739,0fbba4e64c66162f8108ba004d0b929d,29607e7e09b983abf0027c079c05efb6,2017-01-17 18:57:58,credit_card,50.06,5,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,insufficient_funds,22.5,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
71f86189760ff1dec6805f4fc7c6f52f_1,71f86189760ff1dec6805f4fc7c6f52f,bc41a708ec6dabfa8b01320ad60ac6a2,212fb8fd04191789cf67caf8c78e2d1b,2017-01-18 10:42:05,credit_card,195.44,3,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,authentication_failed,30.9,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
0e660617f70b9a3f6bfd3919b49450ab_1,0e660617f70b9a3f6bfd3919b49450ab,3bb3946913ea760c53bc4298f9ecf5bd,08c64a66736d94ea0a55c397c9da85fc,2017-01-18 11:14:16,credit_card,107.27,10,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,bank_technical_error,6.7,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
0a1ad2c293c3baacc6b2c2d442c71acd_1,0a1ad2c293c3baacc6b2c2d442c71acd,3257a8d4cbb3343dcf40eac13ba329cb,04ed62dc4fa17047b2d70df383dc1f4d,2017-01-18 12:51:23,credit_card,44.42,4,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,insufficient_funds,51.1,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
5a37429384be05ca14780e4989543688_1,5a37429384be05ca14780e4989543688,03b753419e88796de2c7127ff13dce58,f6fe57d378dab85208a1fdd0172548e0,2017-01-18 17:42:22,credit_card,20.58,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,authentication_failed,2.3,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,1
7b4fb0197b18a0fd0e75f9e44b3fc757_1,7b4fb0197b18a0fd0e75f9e44b3fc757,7c495c9a1dbeeb7167642f15ae11bab8,967ee07cb69460a7e1d42c7747142572,2017-01-18 23:15:29,credit_card,121.62,2,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,gateway_error,30.1,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,1
984d046c833232079162e22c7ef8c15d_1,984d046c833232079162e22c7ef8c15d,6cdb70bd1221c6913ebb68b580713161,2734edbaf3ea5d3c5383fc431d10ca29,2017-01-19 10:33:22,credit_card,451.03,8,0,0,0,0,0.0,0.0,0,0.0,HARD_DECLINE,compliance_violation,36.7,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,1
10bce195e3966122a3dd0e2aa676f761_1,10bce195e3966122a3dd0e2aa676f761,0280e2736a179aa87a59447236a797fa,1c61833a5bbe555d71990cf46c3ccd2b,2017-01-19 13:38:16,credit_card,120.74,2,0,0,0,0,0.0,0.0,0,0.0,GENERIC_DECLINE,do_not_honor,47.0,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
d6d7c431275f0029dcc3538850930046_1,d6d7c431275f0029dcc3538850930046,5b477d525dd0c1eb93148e22ce5d3ba6,3855608848a57e1e3c776ac5c336b813,2017-01-19 14:28:48,credit_card,161.71,1,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,network_error,25.0,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,RETRY,1
6e4a67f3a94e46e6cc5af48093d14127_1,6e4a67f3a94e46e6cc5af48093d14127,6f065c44abf2024a4cb9ee299921ed6a,2d7a88002fb4c6073fbef4f59707a0e0,2017-01-19 15:21:44,credit_card,167.1,4,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,gateway_error,32.2,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,RETRY,1
da0571dd2e59b32cca46279a02bfb40e_1,da0571dd2e59b32cca46279a02bfb40e,76a5a351fffbceba0b0767a5bba5cc6d,f74f1d6a350eee4e9dc08bfcfc7fe590,2017-01-19 19:02:48,credit_card,72.5,1,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,bank_technical_error,42.5,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,RETRY,1
72c6b41818d5e645f455986b59b7a964_1,72c6b41818d5e645f455986b59b7a964,3917cd13f3dd7d8b6124ce56f00e88ae,b824f6981f2ee1c30533c4138572428c,2017-01-20 10:58:23,credit_card,134.99,5,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,bank_technical_error,66.5,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
36aa7a4fce4353a2a7f6d2aa9448900f_1,36aa7a4fce4353a2a7f6d2aa9448900f,3cff79bc3cc73ae212fbc01eb269acfe,32845d7f61934b59a9c3cce3fad4ba9d,2017-01-20 14:27:46,boleto,36.04,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,boleto_expired,48.5,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
b49998737b7359ebe1b64b0b7ffb20f6_1,b49998737b7359ebe1b64b0b7ffb20f6,d46d7edbddcff60db4428ed88fd33dfc,9b115a88b163c830eea9e44080e81223,2017-01-20 16:27:25,credit_card,36.82,3,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,withdrawal_limit_exceeded,18.7,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
9786c52ca3e1ed1ef3ba5c65941627f0_1,9786c52ca3e1ed1ef3ba5c65941627f0,3b02662e1fc027ed85be9b59f038d63b,753b0bdcb8024540f111c24f2be614c1,2017-01-21 21:12:13,credit_card,169.9,10,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,insufficient_funds,61.1,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,RETRY,0
91d1bf2b7745903cb0d17162d1bbd750_1,91d1bf2b7745903cb0d17162d1bbd750,064064dd94c43013786fc1e1a14d6374,00115fc7123b5310cf6d3a3aa932699e,2017-01-21 21:58:35,credit_card,76.11,1,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,gateway_error,4.4,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,RETRY,1
319ccdc182a8c5d60b228310a6432460_1,319ccdc182a8c5d60b228310a6432460,f9e8bac3b69529d543bf179ce64ca6d7,d6779a4b34d196a59ad0d562c5333dfb,2017-01-22 16:03:50,credit_card,709.93,10,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,gateway_error,20.0,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,1
f3c95cc4d7074e5b709ac1a9c10dea1c_1,f3c95cc4d7074e5b709ac1a9c10dea1c,e05df6dee2d1b0a7782f771120b9e826,9526faf43eb079ae6eb94cd2fd8982c6,2017-01-22 16:10:09,credit_card,25.46,2,0,0,0,0,0.0,0.0,0,0.0,GENERIC_DECLINE,payment_failed,8.2,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
0927a4ea2d6af04c6e8a1aecd4f9951d_1,0927a4ea2d6af04c6e8a1aecd4f9951d,c8c62d4767ce11a1611db2fbd5af9a0e,8ea3ac9d23c41e3e9402a59465e534c5,2017-01-22 21:25:01,credit_card,146.01,2,0,0,0,0,0.0,0.0,0,0.0,HARD_DECLINE,card_number_invalid,32.5,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
07d13d352c85dfbfa60dc56dea818335_1,07d13d352c85dfbfa60dc56dea818335,b3588b0dfd394759bb0048856f365c95,baf8a55609217194b2feb8adacdcc144,2017-01-22 23:07:15,boleto,32.62,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,boleto_expired,46.0,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,1
4269e9f98b1e74f0732bc93de6aaca6f_1,4269e9f98b1e74f0732bc93de6aaca6f,a9eb0a1529c5219cec4f13899a5a58b3,9cdfe712401ae2a44d3056afbc2b77a8,2017-01-23 10:21:21,credit_card,331.21,8,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,authentication_failed,38.5,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
494c2e94dcd29167f5fe359a45aa879d_1,494c2e94dcd29167f5fe359a45aa879d,6dd39ae1549359ab24a5110b54452360,c237c66fa20c6bb05c90ac56fdd95173,2017-01-23 11:43:58,credit_card,237.09,3,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,insufficient_funds,58.5,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
ea5f30a182b04fd1296273605983b9a4_1,ea5f30a182b04fd1296273605983b9a4,7f6a345ff92095fba2660f11ec6574e4,fdb86bf15a984dc8b14912e4ddc78f79,2017-01-23 11:56:23,credit_card,76.84,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,authentication_failed,41.1,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
1cb796218c383fc54a6a4541420201d8_1,1cb796218c383fc54a6a4541420201d8,42bc73dba3fba40b50d647a428d1089f,02251550f4d16aca44ce66e4263c0522,2017-01-23 16:38:09,credit_card,139.27,1,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,withdrawal_limit_exceeded,17.1,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,1
d6f83d3377bbf1697831ea355301fb87_2,d6f83d3377bbf1697831ea355301fb87,f3e73ca7cd85db9bb9be47fc88d38bc8,e2c8e74f4e59280c388ac4e3ebd90933,2017-01-23 18:56:45,voucher,113.18,1,0,0,0,0,0.0,0.0,0,0.0,GENERIC_DECLINE,payment_failed,38.9,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
d568f094af70874d55d22a89e093fe18_1,d568f094af70874d55d22a89e093fe18,aa98b0ee899c4f787d88f11b88b50fc2,0ac4d05bbe5f9dd1011eeadba1e76955,2017-01-23 21:35:49,credit_card,160.77,2,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,network_error,53.1,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
4079df924e51e553825e62f9f8995d59_1,4079df924e51e553825e62f9f8995d59,73f958ad1ba68bf3c7f01cae085ed153,3ed5e288eb859999092ba5da0c1b3128,2017-01-24 14:22:33,credit_card,239.9,8,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,gateway_error,36.5,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,RETRY,1
c52edad050bea3d2f56fbc6be373c44f_1,c52edad050bea3d2f56fbc6be373c44f,91105b71b2fce387050df6f91fc0fcef,a664475b319be56b8b754e8bdad7615d,2017-01-24 18:22:14,credit_card,164.1,3,0,0,0,0,0.0,0.0,0,0.0,GENERIC_DECLINE,payment_failed,32.1,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
01f216b447564f9ea791b521db577ccb_1,01f216b447564f9ea791b521db577ccb,39d5f491d314a5e26d16cf74581bff02,5d81012f5f20f3781512403410be3043,2017-01-24 18:44:53,credit_card,74.49,2,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,bank_technical_error,38.3,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,RETRY,1
e01e0edd184fa69973f66cfc1fde15b3_1,e01e0edd184fa69973f66cfc1fde15b3,432c8b4df960ec2d281a90a77bd51ce5,523730e4b2ef7654c243699b81763112,2017-01-24 21:16:50,boleto,179.83,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,boleto_expired,39.7,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
500e2838d85214e92e2c15b2fd5303b7_1,500e2838d85214e92e2c15b2fd5303b7,f78c8b0641299a312f545dd0d783b7ff,d8597267ec0a9fc0eaa100bf063b7b1d,2017-01-24 22:49:12,credit_card,60.0,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,authentication_failed,22.7,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
56a726fa0f40d3678696e62aaed9690d_2,56a726fa0f40d3678696e62aaed9690d,dc7302a83e9681f614bb59a515df38b3,fc19fe9ac733e36ff8227c29435c2030,2017-01-25 00:46:17,voucher,33.05,1,0,0,0,0,0.0,0.0,0,0.0,GENERIC_DECLINE,payment_failed,61.6,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
d8a40a1358d3b2dca231abdaa566b054_1,d8a40a1358d3b2dca231abdaa566b054,83913bf92fd18aeb5d5763e3bc298d26,04f6eb99852a2a911082d4e8f3a882f6,2017-01-25 01:20:19,credit_card,94.12,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,authentication_failed,15.3,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,1
8dc67de08c1738a90e70f62f2920b432_1,8dc67de08c1738a90e70f62f2920b432,7345796de7fb5b3566b3564b2b10f9d9,1c4b42ca9386909cddeb8ae649be0f9e,2017-01-25 01:29:42,credit_card,369.78,10,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,expired_card,2.8,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,1
8f359a870a6206af39d54ab82c99619d_2,8f359a870a6206af39d54ab82c99619d,b430789bfe8fd6a8ce1be69cd5cc35de,0c25f212bf983792b82adf65645918f4,2017-01-25 06:31:50,voucher,100.0,1,0,0,0,0,0.0,0.0,0,0.0,GENERIC_DECLINE,payment_failed,53.5,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
17f70d10c2acd50864b5dae4885894b5_1,17f70d10c2acd50864b5dae4885894b5,bbc82b85b6867ca7bf1380c64f8447b9,60a5eebffa1776fc17cf943de2bc847f,2017-01-25 09:12:10,credit_card,45.49,3,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,network_error,60.7,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
c818ed0d99c7998f73659bd934936177_1,c818ed0d99c7998f73659bd934936177,b001c30609da9b8618f69ef5bd322b5b,9193694c62bc1e1927030603e0ddc905,2017-01-25 10:09:17,boleto,69.45,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,payment_cancelled,46.5,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
d4421539677ce8da70f3abf867adf15c_1,d4421539677ce8da70f3abf867adf15c,01a0d45a369a4356ac4652584652109a,611110d26326c28456ebe437516be00e,2017-01-25 11:45:19,credit_card,45.86,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,expired_card,34.0,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,1
c5b1a5d21958f98a0c66114d622bc0ed_1,c5b1a5d21958f98a0c66114d622bc0ed,b51864a91835810c755a8c3438c63668,75b1ebef8b5bd5d6a2a9c49e1beb1132,2017-01-25 15:32:48,credit_card,39.11,1,0,0,0,0,0.0,0.0,0,0.0,HARD_DECLINE,stolen_card,70.2,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
7c28cd51bc7b7b5b8e81ae0bb7f17340_1,7c28cd51bc7b7b5b8e81ae0bb7f17340,dd96e8ca7d7dfac2b3b5632801e5f106,90cdf84ae810487178762867e5b09fd3,2017-01-25 18:55:31,credit_card,27.86,2,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,bank_technical_error,27.0,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
cedfe51bd6a794860c83382885f2328c_1,cedfe51bd6a794860c83382885f2328c,b806e26283f2008d98a22e44d0c3aa5a,578ee337ed691b5a052e56db43ced56b,2017-01-25 20:03:37,boleto,41.93,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,boleto_expired,29.5,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,1
660e589af9553d75506968867c922d91_1,660e589af9553d75506968867c922d91,d3a6febf47e02bf9635d6b8e8443092e,995bb1c47d900b47cd32436d8a622593,2017-01-25 23:30:25,credit_card,368.69,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,expired_card,42.8,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,1
a6dfab363a9e239287c4b1e3c275fb93_1,a6dfab363a9e239287c4b1e3c275fb93,5e81e1b0b6164c14269bb934e9c43c3d,008f3d5f45a11059239a5c452cd00006,2017-01-26 09:11:37,boleto,336.56,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,boleto_expired,31.3,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
4b7c1bc59d4ec725d8530c19ec09b06f_1,4b7c1bc59d4ec725d8530c19ec09b06f,7a3638e2731f92703d9cfc5ef2c220d5,14b24293371e96bdb40f996ad4067cce,2017-01-26 10:21:45,boleto,114.77,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,boleto_expired,40.2,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
38e2829123a2bd1cbe111564824d0abb_1,38e2829123a2bd1cbe111564824d0abb,4d27341acd30a36bca39008ee9bb9050,e021e698833bdeb89dfef3acb2e91f37,2017-01-26 11:14:58,credit_card,239.64,4,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,payment_cancelled,69.6,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
78a1a87882880114ee891ccdcbd1ccde_1,78a1a87882880114ee891ccdcbd1ccde,6cfc3156dfe1802dfe72368fa29c63ca,9fd8877693ff130016da781131003785,2017-01-26 11:45:18,credit_card,79.62,1,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,insufficient_funds,17.5,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
efc734aa0895a5973f3e783a742f1119_1,efc734aa0895a5973f3e783a742f1119,9e7ba5e8f54ad8293a1da0e2e458b4b4,234d6113db7ff4b1a933c65da3d9bf1c,2017-01-26 12:45:40,credit_card,369.78,3,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,gateway_error,11.1,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
8b93f79b1a4d6b3388dab2356493c0b3_1,8b93f79b1a4d6b3388dab2356493c0b3,1d72f0479018c73cd9f58abcb01e776f,9e51b7aa58099f4e2a91f93968c15377,2017-01-26 12:49:54,credit_card,159.94,10,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,network_error,30.8,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,RETRY,1
b4a600b2f7cc0efe40a086465eca8799_1,b4a600b2f7cc0efe40a086465eca8799,2c03e5b9680aeca26ed87d369d4e097b,b77d9287064d0c8130947b0c84166a76,2017-01-26 13:32:04,credit_card,709.93,8,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,network_error,36.5,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
cd3ad05bdb70488e29c3afb5641cc178_1,cd3ad05bdb70488e29c3afb5641cc178,83b54583d45924de2866eff235f84a2f,b48d4174294cc546a7745ef40258de49,2017-01-26 13:52:09,boleto,38.01,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,payment_timed_out,51.5,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
b782d486ebb05fdf0ba6ec05652f704f_1,b782d486ebb05fdf0ba6ec05652f704f,3afe43b81b0d102b2ca5138ab53f418a,15fbc48df691e0ad51b0cf30d86392a2,2017-01-26 16:29:30,boleto,1837.16,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,boleto_expired,68.8,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
481f2db41ea6571226192db2b584fa6e_1,481f2db41ea6571226192db2b584fa6e,bae2e17717f1e6f357bbac0107dabfd6,a908f7551bf4ad06732bd84eff560037,2017-01-26 18:27:04,credit_card,45.49,2,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,network_error,49.7,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,RETRY,1
2363f4be725c1746c141cfe7e8432910_1,2363f4be725c1746c141cfe7e8432910,5ced20bad39ba7915376770d8d933233,29cde91fa14abca6b723ec94c18c2a59,2017-01-26 18:33:10,credit_card,154.29,3,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,insufficient_funds,71.1,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,RETRY,0
16976f8e43d0c9ee6079e3ed9eaa4fed_1,16976f8e43d0c9ee6079e3ed9eaa4fed,cfe4eb5b21969ebd94370819e38c07b5,cde316c0782f6532cda25c5158a5b6d5,2017-01-26 18:48:30,credit_card,62.7,4,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,bank_technical_error,18.1,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,RETRY,1
beeff7037aa708c19973290382629a4c_1,beeff7037aa708c19973290382629a4c,ae110dc6d8fbfd770a279c10fdb11356,59d70280e586b9af0a548f9e0fe68cae,2017-01-26 18:54:48,credit_card,222.85,3,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,network_error,15.4,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
